1,333.032316099988,1,7.0492845447734
2,330.549083160639,1,3.88826957345009
3,332.538866220505,1,3.86396781541407
4,336.263060184315,0,4.25372484326363
5,328.167335339272,1,7.26211550552398
6,325.96893987891,0,4.75597709789872
7,324.231987257491,0,5.4058940531686
8,328.80380071036,1,4.56469535920769
9,334.045865124173,0,0.106367700733244
10,325.177538903981,1,6.93048411235213
11,333.232760810096,1,9.5540671069175
12,331.108485264771,0,4.15816624648869
13,329.885775829623,0,7.19770826585591
14,316.421917011256,1,11.3544321041554
15,333.73899193834,1,4.05601850710809
16,340.218856801055,0,5.01989371608943
17,342.794064543424,0,2.71732988767326
18,317.561170161404,1,5.97251492366195
19,334.626991533496,0,9.45262558758259
20,333.352675475597,1,1.88038729503751
21,332.420202263008,1,1.47613881435245
22,330.671220190527,0,6.73932929243892
23,322.451427201839,1,8.20536068547517
24,334.241089026855,0,11.7119627706707
25,336.857221746602,0,6.10612385999411
26,340.119082780429,0,9.79028832446784
27,339.747521506767,0,6.48090989235789
28,328.203238496626,0,5.40148549899459
29,328.166156138776,0,8.25189092382789
30,325.207040168226,1,2.82382217980921
31,326.415751821923,1,6.85246447473764
32,328.693650432616,1,10.6153698423877
33,335.621908290705,0,11.7129661459476
34,319.257403563275,1,10.702091395855
35,316.517425061961,1,9.93604927137494
36,336.625644768225,0,3.50209767837077
37,341.076964391651,0,1.49165217205882
38,318.224899052612,1,4.31434948649257
39,342.347229798423,1,6.15292869508266
40,324.025800738553,1,3.70710652135313
41,337.619519045924,0,10.720010924153
42,345.781701331479,0,4.36394099984318
43,327.295487620232,1,1.93756933137774
44,316.701196093758,1,3.4760296298191
45,334.739981767978,0,1.25449629127979
46,317.967553105787,1,11.2701556636021
47,319.248433080501,1,7.36609767470509
48,333.662801819224,0,0.595879412256181
49,337.944050512988,0,5.7914555221796
50,338.074281102802,0,3.45245501864702
51,339.477353268692,0,7.99954949878156
52,334.115053907099,1,9.5820458997041
53,327.021933011352,1,7.05417261924595
54,329.773820230613,0,0.210584283806384
55,327.136765241471,1,10.6718175709248
56,332.050885400026,0,7.36587850470096
57,328.532129951219,0,1.37729700654745
58,340.079607013352,1,1.27382513601333
59,336.477124422284,1,4.93930222000927
60,340.603256715745,0,9.1241515064612
61,315.254359945956,1,11.5543994558975
62,339.942619653413,1,0.574383554980159
63,331.853704527789,0,1.47175072319806
64,325.114361974226,1,0.855516479350626
65,336.234065880818,0,2.0218015043065
66,325.624846118733,1,7.3707626927644
67,322.565887011065,1,3.76753572374582
68,330.767800509971,1,9.88633976876736
69,334.557803033586,0,8.08870748151094
70,332.659747133941,0,7.06692417059094
71,330.925473579794,0,5.52896774187684
72,323.582036078035,0,1.0737314466387
73,338.352840589726,0,5.62429583910853
